"Auth1","Auth2"
"Essex,M.E.","Kanki,P.J."
"Condra,J.H.","Holder,D.J."
"Condra,J.H.","Schleif,W.A."
"Condra,J.H.","Blahy,O.M."
"Condra,J.H.","Danovich,R.M."
"Condra,J.H.","Gabryelski,L.J."
"Condra,J.H.","Graham,D.J."
"Condra,J.H.","Laird,D."
"Condra,J.H.","Quintero,J.C."
"Condra,J.H.","Rhodes,A."
"Condra,J.H.","Robbins,H.L."
"Condra,J.H.","Roth,E."
"Condra,J.H.","Shivaprakash,M."
"Condra,J.H.","Yang,T."
"Condra,J.H.","Chodakewitz,J.A."
"Condra,J.H.","Deutsch,P.J."
"Condra,J.H.","Leavitt,R.Y."
"Condra,J.H.","Massari,F.E."
"Condra,J.H.","Mellors,J.W."
"Condra,J.H.","Squires,K.E."
"Condra,J.H.","Steigbigel,R.T."
"Condra,J.H.","Teppler,H."
"Condra,J.H.","Emini,E.A."
"Holder,D.J.","Schleif,W.A."
"Holder,D.J.","Blahy,O.M."
"Holder,D.J.","Danovich,R.M."
"Holder,D.J.","Gabryelski,L.J."
"Holder,D.J.","Graham,D.J."
"Holder,D.J.","Laird,D."
"Holder,D.J.","Quintero,J.C."
"Holder,D.J.","Rhodes,A."
"Holder,D.J.","Robbins,H.L."
"Holder,D.J.","Roth,E."
"Holder,D.J.","Shivaprakash,M."
"Holder,D.J.","Yang,T."
"Holder,D.J.","Chodakewitz,J.A."
"Holder,D.J.","Deutsch,P.J."
"Holder,D.J.","Leavitt,R.Y."
"Holder,D.J.","Massari,F.E."
"Holder,D.J.","Mellors,J.W."
"Holder,D.J.","Squires,K.E."
"Holder,D.J.","Steigbigel,R.T."
"Holder,D.J.","Teppler,H."
"Holder,D.J.","Emini,E.A."
"Schleif,W.A.","Blahy,O.M."
"Schleif,W.A.","Danovich,R.M."
"Schleif,W.A.","Gabryelski,L.J."
"Schleif,W.A.","Graham,D.J."
"Schleif,W.A.","Laird,D."
"Schleif,W.A.","Quintero,J.C."
"Schleif,W.A.","Rhodes,A."
"Schleif,W.A.","Robbins,H.L."
"Schleif,W.A.","Roth,E."
"Schleif,W.A.","Shivaprakash,M."
"Schleif,W.A.","Yang,T."
"Schleif,W.A.","Chodakewitz,J.A."
"Schleif,W.A.","Deutsch,P.J."
"Schleif,W.A.","Leavitt,R.Y."
"Schleif,W.A.","Massari,F.E."
"Schleif,W.A.","Mellors,J.W."
"Schleif,W.A.","Squires,K.E."
"Schleif,W.A.","Steigbigel,R.T."
"Schleif,W.A.","Teppler,H."
"Schleif,W.A.","Emini,E.A."
"Blahy,O.M.","Danovich,R.M."
"Blahy,O.M.","Gabryelski,L.J."
"Blahy,O.M.","Graham,D.J."
"Blahy,O.M.","Laird,D."
"Blahy,O.M.","Quintero,J.C."
"Blahy,O.M.","Rhodes,A."
"Blahy,O.M.","Robbins,H.L."
"Blahy,O.M.","Roth,E."
"Blahy,O.M.","Shivaprakash,M."
"Blahy,O.M.","Yang,T."
"Blahy,O.M.","Chodakewitz,J.A."
"Blahy,O.M.","Deutsch,P.J."
"Blahy,O.M.","Leavitt,R.Y."
"Blahy,O.M.","Massari,F.E."
"Blahy,O.M.","Mellors,J.W."
"Blahy,O.M.","Squires,K.E."
"Blahy,O.M.","Steigbigel,R.T."
"Blahy,O.M.","Teppler,H."
"Blahy,O.M.","Emini,E.A."
"Danovich,R.M.","Gabryelski,L.J."
"Danovich,R.M.","Graham,D.J."
"Danovich,R.M.","Laird,D."
"Danovich,R.M.","Quintero,J.C."
"Danovich,R.M.","Rhodes,A."
"Danovich,R.M.","Robbins,H.L."
"Danovich,R.M.","Roth,E."
"Danovich,R.M.","Shivaprakash,M."
"Danovich,R.M.","Yang,T."
"Danovich,R.M.","Chodakewitz,J.A."
"Danovich,R.M.","Deutsch,P.J."
"Danovich,R.M.","Leavitt,R.Y."
"Danovich,R.M.","Massari,F.E."
"Danovich,R.M.","Mellors,J.W."
"Danovich,R.M.","Squires,K.E."
"Danovich,R.M.","Steigbigel,R.T."
"Danovich,R.M.","Teppler,H."
"Danovich,R.M.","Emini,E.A."
"Gabryelski,L.J.","Graham,D.J."
"Gabryelski,L.J.","Laird,D."
"Gabryelski,L.J.","Quintero,J.C."
"Gabryelski,L.J.","Rhodes,A."
"Gabryelski,L.J.","Robbins,H.L."
"Gabryelski,L.J.","Roth,E."
"Gabryelski,L.J.","Shivaprakash,M."
"Gabryelski,L.J.","Yang,T."
"Gabryelski,L.J.","Chodakewitz,J.A."
"Gabryelski,L.J.","Deutsch,P.J."
"Gabryelski,L.J.","Leavitt,R.Y."
"Gabryelski,L.J.","Massari,F.E."
"Gabryelski,L.J.","Mellors,J.W."
"Gabryelski,L.J.","Squires,K.E."
"Gabryelski,L.J.","Steigbigel,R.T."
"Gabryelski,L.J.","Teppler,H."
"Gabryelski,L.J.","Emini,E.A."
"Graham,D.J.","Laird,D."
"Graham,D.J.","Quintero,J.C."
"Graham,D.J.","Rhodes,A."
"Graham,D.J.","Robbins,H.L."
"Graham,D.J.","Roth,E."
"Graham,D.J.","Shivaprakash,M."
"Graham,D.J.","Yang,T."
"Graham,D.J.","Chodakewitz,J.A."
"Graham,D.J.","Deutsch,P.J."
"Graham,D.J.","Leavitt,R.Y."
"Graham,D.J.","Massari,F.E."
"Graham,D.J.","Mellors,J.W."
"Graham,D.J.","Squires,K.E."
"Graham,D.J.","Steigbigel,R.T."
"Graham,D.J.","Teppler,H."
"Graham,D.J.","Emini,E.A."
"Laird,D.","Quintero,J.C."
"Laird,D.","Rhodes,A."
"Laird,D.","Robbins,H.L."
"Laird,D.","Roth,E."
"Laird,D.","Shivaprakash,M."
"Laird,D.","Yang,T."
"Laird,D.","Chodakewitz,J.A."
"Laird,D.","Deutsch,P.J."
"Laird,D.","Leavitt,R.Y."
"Laird,D.","Massari,F.E."
"Laird,D.","Mellors,J.W."
"Laird,D.","Squires,K.E."
"Laird,D.","Steigbigel,R.T."
"Laird,D.","Teppler,H."
"Laird,D.","Emini,E.A."
"Quintero,J.C.","Rhodes,A."
"Quintero,J.C.","Robbins,H.L."
"Quintero,J.C.","Roth,E."
"Quintero,J.C.","Shivaprakash,M."
"Quintero,J.C.","Yang,T."
"Quintero,J.C.","Chodakewitz,J.A."
"Quintero,J.C.","Deutsch,P.J."
"Quintero,J.C.","Leavitt,R.Y."
"Quintero,J.C.","Massari,F.E."
"Quintero,J.C.","Mellors,J.W."
"Quintero,J.C.","Squires,K.E."
"Quintero,J.C.","Steigbigel,R.T."
"Quintero,J.C.","Teppler,H."
"Quintero,J.C.","Emini,E.A."
"Rhodes,A.","Robbins,H.L."
"Rhodes,A.","Roth,E."
"Rhodes,A.","Shivaprakash,M."
"Rhodes,A.","Yang,T."
"Rhodes,A.","Chodakewitz,J.A."
"Rhodes,A.","Deutsch,P.J."
"Rhodes,A.","Leavitt,R.Y."
"Rhodes,A.","Massari,F.E."
"Rhodes,A.","Mellors,J.W."
"Rhodes,A.","Squires,K.E."
"Rhodes,A.","Steigbigel,R.T."
"Rhodes,A.","Teppler,H."
"Rhodes,A.","Emini,E.A."
"Robbins,H.L.","Roth,E."
"Robbins,H.L.","Shivaprakash,M."
"Robbins,H.L.","Yang,T."
"Robbins,H.L.","Chodakewitz,J.A."
"Robbins,H.L.","Deutsch,P.J."
"Robbins,H.L.","Leavitt,R.Y."
"Robbins,H.L.","Massari,F.E."
"Robbins,H.L.","Mellors,J.W."
"Robbins,H.L.","Squires,K.E."
"Robbins,H.L.","Steigbigel,R.T."
"Robbins,H.L.","Teppler,H."
"Robbins,H.L.","Emini,E.A."
"Roth,E.","Shivaprakash,M."
"Roth,E.","Yang,T."
"Roth,E.","Chodakewitz,J.A."
"Roth,E.","Deutsch,P.J."
"Roth,E.","Leavitt,R.Y."
"Roth,E.","Massari,F.E."
"Roth,E.","Mellors,J.W."
"Roth,E.","Squires,K.E."
"Roth,E.","Steigbigel,R.T."
"Roth,E.","Teppler,H."
"Roth,E.","Emini,E.A."
"Shivaprakash,M.","Yang,T."
"Shivaprakash,M.","Chodakewitz,J.A."
"Shivaprakash,M.","Deutsch,P.J."
"Shivaprakash,M.","Leavitt,R.Y."
"Shivaprakash,M.","Massari,F.E."
"Shivaprakash,M.","Mellors,J.W."
"Shivaprakash,M.","Squires,K.E."
"Shivaprakash,M.","Steigbigel,R.T."
"Shivaprakash,M.","Teppler,H."
"Shivaprakash,M.","Emini,E.A."
"Yang,T.","Chodakewitz,J.A."
"Yang,T.","Deutsch,P.J."
"Yang,T.","Leavitt,R.Y."
"Yang,T.","Massari,F.E."
"Yang,T.","Mellors,J.W."
"Yang,T.","Squires,K.E."
"Yang,T.","Steigbigel,R.T."
"Yang,T.","Teppler,H."
"Yang,T.","Emini,E.A."
"Chodakewitz,J.A.","Deutsch,P.J."
"Chodakewitz,J.A.","Leavitt,R.Y."
"Chodakewitz,J.A.","Massari,F.E."
"Chodakewitz,J.A.","Mellors,J.W."
"Chodakewitz,J.A.","Squires,K.E."
"Chodakewitz,J.A.","Steigbigel,R.T."
"Chodakewitz,J.A.","Teppler,H."
"Chodakewitz,J.A.","Emini,E.A."
"Deutsch,P.J.","Leavitt,R.Y."
"Deutsch,P.J.","Massari,F.E."
"Deutsch,P.J.","Mellors,J.W."
"Deutsch,P.J.","Squires,K.E."
"Deutsch,P.J.","Steigbigel,R.T."
"Deutsch,P.J.","Teppler,H."
"Deutsch,P.J.","Emini,E.A."
"Leavitt,R.Y.","Massari,F.E."
"Leavitt,R.Y.","Mellors,J.W."
"Leavitt,R.Y.","Squires,K.E."
"Leavitt,R.Y.","Steigbigel,R.T."
"Leavitt,R.Y.","Teppler,H."
"Leavitt,R.Y.","Emini,E.A."
"Massari,F.E.","Mellors,J.W."
"Massari,F.E.","Squires,K.E."
"Massari,F.E.","Steigbigel,R.T."
"Massari,F.E.","Teppler,H."
"Massari,F.E.","Emini,E.A."
"Mellors,J.W.","Squires,K.E."
"Mellors,J.W.","Steigbigel,R.T."
"Mellors,J.W.","Teppler,H."
"Mellors,J.W.","Emini,E.A."
"Squires,K.E.","Steigbigel,R.T."
"Squires,K.E.","Teppler,H."
"Squires,K.E.","Emini,E.A."
"Steigbigel,R.T.","Teppler,H."
"Steigbigel,R.T.","Emini,E.A."
"Teppler,H.","Emini,E.A."
"Estable,M.C.","Bell,B."
"Estable,M.C.","Merzouki,A."
"Estable,M.C.","Montaner,J.S."
"Estable,M.C.","O'Shaughnessy,M.V."
"Estable,M.C.","Sadowski,I.J."
"Bell,B.","Merzouki,A."
"Bell,B.","Montaner,J.S."
"Bell,B.","O'Shaughnessy,M.V."
"Bell,B.","Sadowski,I.J."
"Merzouki,A.","Montaner,J.S."
"Merzouki,A.","O'Shaughnessy,M.V."
"Merzouki,A.","Sadowski,I.J."
"Montaner,J.S.","O'Shaughnessy,M.V."
"Montaner,J.S.","Sadowski,I.J."
"O'Shaughnessy,M.V.","Sadowski,I.J."
"Xiong,Z.","Weng,Z."
"Chang,W.L.","Chang,A.C."
"Chang,W.L.","Pan,M.J."
"Chang,A.C.","Pan,M.J."
"Panda,S.","Wang,G."
"Panda,S.","Sarkar,S."
"Panda,S.","Perez,C.M."
"Panda,S.","Chakraborty,S."
"Panda,S.","Agarwal,A."
"Panda,S.","Dorman,K."
"Panda,S.","Sarkar,K."
"Panda,S.","Detels,R."
"Panda,S.","Kaplan,A.H."
"Wang,G.","Sarkar,S."
"Wang,G.","Perez,C.M."
"Wang,G.","Chakraborty,S."
"Wang,G.","Agarwal,A."
"Wang,G.","Dorman,K."
"Wang,G.","Sarkar,K."
"Wang,G.","Detels,R."
"Wang,G.","Kaplan,A.H."
"Sarkar,S.","Perez,C.M."
"Sarkar,S.","Chakraborty,S."
"Sarkar,S.","Agarwal,A."
"Sarkar,S.","Dorman,K."
"Sarkar,S.","Sarkar,K."
"Sarkar,S.","Detels,R."
"Sarkar,S.","Kaplan,A.H."
"Perez,C.M.","Chakraborty,S."
"Perez,C.M.","Agarwal,A."
"Perez,C.M.","Dorman,K."
"Perez,C.M.","Sarkar,K."
"Perez,C.M.","Detels,R."
"Perez,C.M.","Kaplan,A.H."
"Chakraborty,S.","Agarwal,A."
"Chakraborty,S.","Dorman,K."
"Chakraborty,S.","Sarkar,K."
"Chakraborty,S.","Detels,R."
"Chakraborty,S.","Kaplan,A.H."
"Agarwal,A.","Dorman,K."
"Agarwal,A.","Sarkar,K."
"Agarwal,A.","Detels,R."
"Agarwal,A.","Kaplan,A.H."
"Dorman,K.","Sarkar,K."
"Dorman,K.","Detels,R."
"Dorman,K.","Kaplan,A.H."
"Sarkar,K.","Detels,R."
"Sarkar,K.","Kaplan,A.H."
"Detels,R.","Kaplan,A.H."
"Chiang,B.-T.","Nakhla,M.K."
"Chiang,B.-T.","Maxwell,D.P."
"Chiang,B.-T.","Schoenfelder,M."
"Chiang,B.-T.","Green,S.K."
"Nakhla,M.K.","Maxwell,D.P."
"Nakhla,M.K.","Schoenfelder,M."
"Nakhla,M.K.","Green,S.K."
"Maxwell,D.P.","Schoenfelder,M."
"Maxwell,D.P.","Green,S.K."
"Schoenfelder,M.","Green,S.K."
"Neipel,F.","Albrecht,J.-C."
"Neipel,F.","Ensser,A."
"Neipel,F.","Huang,Y.-Q."
"Neipel,F.","Li,J.J."
"Neipel,F.","Friedman-Kien,A.-E."
"Neipel,F.","Fleckenstein,B."
"Albrecht,J.-C.","Ensser,A."
"Albrecht,J.-C.","Huang,Y.-Q."
"Albrecht,J.-C.","Li,J.J."
"Albrecht,J.-C.","Friedman-Kien,A.-E."
"Albrecht,J.-C.","Fleckenstein,B."
"Ensser,A.","Huang,Y.-Q."
"Ensser,A.","Li,J.J."
"Ensser,A.","Friedman-Kien,A.-E."
"Ensser,A.","Fleckenstein,B."
"Huang,Y.-Q.","Li,J.J."
"Huang,Y.-Q.","Friedman-Kien,A.-E."
"Huang,Y.-Q.","Fleckenstein,B."
"Li,J.J.","Friedman-Kien,A.-E."
"Li,J.J.","Fleckenstein,B."
"Friedman-Kien,A.-E.","Fleckenstein,B."
"Zsak,L.","Lu,Z."
"Zsak,L.","Kutish,G.F."
"Zsak,L.","Neilan,J.G."
"Zsak,L.","Rock,D.L."
"Lu,Z.","Kutish,G.F."
"Lu,Z.","Neilan,J.G."
"Lu,Z.","Rock,D.L."
"Kutish,G.F.","Neilan,J.G."
"Kutish,G.F.","Rock,D.L."
"Neilan,J.G.","Rock,D.L."
"du Plessis,M.","Nel,L.H."
"Zhou,Y.S.","Chen,W."
"Zhou,Y.S.","Zhao,Q.M."
"Zhou,Y.S.","Zhao,H.L."
"Zhou,Y.S.","Zhang,J.S."
"Zhou,Y.S.","Xu,J."
"Zhou,Y.S.","Wang,H.T."
"Chen,W.","Zhao,Q.M."
"Chen,W.","Zhao,H.L."
"Chen,W.","Zhang,J.S."
"Chen,W.","Xu,J."
"Chen,W.","Wang,H.T."
"Zhao,Q.M.","Zhao,H.L."
"Zhao,Q.M.","Zhang,J.S."
"Zhao,Q.M.","Xu,J."
"Zhao,Q.M.","Wang,H.T."
"Zhao,H.L.","Zhang,J.S."
"Zhao,H.L.","Xu,J."
"Zhao,H.L.","Wang,H.T."
"Zhang,J.S.","Xu,J."
"Zhang,J.S.","Wang,H.T."
"Xu,J.","Wang,H.T."
"Zhou,Y.S.","Wang,H.T."
"Zhou,Y.S.","Zhao,H.L."
"Zhou,Y.S.","He,Y.X."
"Zhou,Y.S.","Wang,H.C."
"Zhou,Y.S.","Chen,W."
"Zhou,Y.S.","Xu,J."
"Wang,H.T.","Zhao,H.L."
"Wang,H.T.","He,Y.X."
"Wang,H.T.","Wang,H.C."
"Wang,H.T.","Chen,W."
"Wang,H.T.","Xu,J."
"Zhao,H.L.","He,Y.X."
"Zhao,H.L.","Wang,H.C."
"Zhao,H.L.","Chen,W."
"Zhao,H.L.","Xu,J."
"He,Y.X.","Wang,H.C."
"He,Y.X.","Chen,W."
"He,Y.X.","Xu,J."
"Wang,H.C.","Chen,W."
"Wang,H.C.","Xu,J."
"Chen,W.","Xu,J."
"Moore,P.S.","Boshoff,C."
"Moore,P.S.","Weiss,R.A."
"Moore,P.S.","Chang,Y."
"Boshoff,C.","Weiss,R.A."
"Boshoff,C.","Chang,Y."
"Weiss,R.A.","Chang,Y."
"Russo,J.J.","Bohenzky,R.A."
"Russo,J.J.","Chien,M.-C."
"Russo,J.J.","Chen,J."
"Russo,J.J.","Yan,M."
"Russo,J.J.","Maddalena,D."
"Russo,J.J.","Parry,J.P."
"Russo,J.J.","Peruzzi,D."
"Russo,J.J.","Edelman,I.S."
"Russo,J.J.","Chang,Y."
"Russo,J.J.","Moore,P.S."
"Bohenzky,R.A.","Chien,M.-C."
"Bohenzky,R.A.","Chen,J."
"Bohenzky,R.A.","Yan,M."
"Bohenzky,R.A.","Maddalena,D."
"Bohenzky,R.A.","Parry,J.P."
"Bohenzky,R.A.","Peruzzi,D."
"Bohenzky,R.A.","Edelman,I.S."
"Bohenzky,R.A.","Chang,Y."
"Bohenzky,R.A.","Moore,P.S."
"Chien,M.-C.","Chen,J."
"Chien,M.-C.","Yan,M."
"Chien,M.-C.","Maddalena,D."
"Chien,M.-C.","Parry,J.P."
"Chien,M.-C.","Peruzzi,D."
"Chien,M.-C.","Edelman,I.S."
"Chien,M.-C.","Chang,Y."
"Chien,M.-C.","Moore,P.S."
"Chen,J.","Yan,M."
"Chen,J.","Maddalena,D."
"Chen,J.","Parry,J.P."
"Chen,J.","Peruzzi,D."
"Chen,J.","Edelman,I.S."
"Chen,J.","Chang,Y."
"Chen,J.","Moore,P.S."
"Yan,M.","Maddalena,D."
"Yan,M.","Parry,J.P."
"Yan,M.","Peruzzi,D."
"Yan,M.","Edelman,I.S."
"Yan,M.","Chang,Y."
"Yan,M.","Moore,P.S."
"Maddalena,D.","Parry,J.P."
"Maddalena,D.","Peruzzi,D."
"Maddalena,D.","Edelman,I.S."
"Maddalena,D.","Chang,Y."
"Maddalena,D.","Moore,P.S."
"Parry,J.P.","Peruzzi,D."
"Parry,J.P.","Edelman,I.S."
"Parry,J.P.","Chang,Y."
"Parry,J.P.","Moore,P.S."
"Peruzzi,D.","Edelman,I.S."
"Peruzzi,D.","Chang,Y."
"Peruzzi,D.","Moore,P.S."
"Edelman,I.S.","Chang,Y."
"Edelman,I.S.","Moore,P.S."
"Chang,Y.","Moore,P.S."
"Jansson,M.","Popovic,M."
"Jansson,M.","Karlsson,A."
"Jansson,M.","Cocchi,F."
"Jansson,M.","Rossi,P."
"Jansson,M.","Albert,J"
"Jansson,M.",",Wigzell,H."
"Popovic,M.","Karlsson,A."
"Popovic,M.","Cocchi,F."
"Popovic,M.","Rossi,P."
"Popovic,M.","Albert,J"
"Popovic,M.",",Wigzell,H."
"Karlsson,A.","Cocchi,F."
"Karlsson,A.","Rossi,P."
"Karlsson,A.","Albert,J"
"Karlsson,A.",",Wigzell,H."
"Cocchi,F.","Rossi,P."
"Cocchi,F.","Albert,J"
"Cocchi,F.",",Wigzell,H."
"Rossi,P.","Albert,J"
"Rossi,P.",",Wigzell,H."
"Albert,J",",Wigzell,H."
"Yeh,S.-D.","Sun,I.-J."
"Yeh,S.-D.","Ho,H.-M."
"Yeh,S.-D.","Chang,T.-F."
"Sun,I.-J.","Ho,H.-M."
"Sun,I.-J.","Chang,T.-F."
"Ho,H.-M.","Chang,T.-F."
"Zhang,Z.","Du Tremblay,D."
"Zhang,Z.","Lang,B.F."
"Zhang,Z.","Martineau,D."
"Du Tremblay,D.","Lang,B.F."
"Du Tremblay,D.","Martineau,D."
"Lang,B.F.","Martineau,D."
"Smith,D.B.","Pathirana,S."
"Smith,D.B.","Davidson,F."
"Smith,D.B.","Lawlor,E."
"Smith,D.B.","Power,J."
"Smith,D.B.","Yap,P.L."
"Smith,D.B.","Simmonds,P."
"Pathirana,S.","Davidson,F."
"Pathirana,S.","Lawlor,E."
"Pathirana,S.","Power,J."
"Pathirana,S.","Yap,P.L."
"Pathirana,S.","Simmonds,P."
"Davidson,F.","Lawlor,E."
"Davidson,F.","Power,J."
"Davidson,F.","Yap,P.L."
"Davidson,F.","Simmonds,P."
"Lawlor,E.","Power,J."
"Lawlor,E.","Yap,P.L."
"Lawlor,E.","Simmonds,P."
"Power,J.","Yap,P.L."
"Power,J.","Simmonds,P."
"Yap,P.L.","Simmonds,P."
"Balasuriya,U.B.R.","Hedges,J.F."
"Balasuriya,U.B.R.","Patton,J.F."
"Balasuriya,U.B.R.","Timoney,P.J."
"Balasuriya,U.B.R.","McCollum,W.H."
"Balasuriya,U.B.R.","Hullinger,P.J."
"Balasuriya,U.B.R.","MacLachlan,N.J."
"Hedges,J.F.","Patton,J.F."
"Hedges,J.F.","Timoney,P.J."
"Hedges,J.F.","McCollum,W.H."
"Hedges,J.F.","Hullinger,P.J."
"Hedges,J.F.","MacLachlan,N.J."
"Patton,J.F.","Timoney,P.J."
"Patton,J.F.","McCollum,W.H."
"Patton,J.F.","Hullinger,P.J."
"Patton,J.F.","MacLachlan,N.J."
"Timoney,P.J.","McCollum,W.H."
"Timoney,P.J.","Hullinger,P.J."
"Timoney,P.J.","MacLachlan,N.J."
"McCollum,W.H.","Hullinger,P.J."
"McCollum,W.H.","MacLachlan,N.J."
"Hullinger,P.J.","MacLachlan,N.J."
"Zhang,Y.Y.","Tsega,E."
"Zhang,Y.Y.","Hansson,B.G."
"Tsega,E.","Hansson,B.G."
"Cornelissen,M.","Kampinga,G."
"Cornelissen,M.","Zorgdrager,F."
"Cornelissen,M.","Goudsmit,J."
"Kampinga,G.","Zorgdrager,F."
"Kampinga,G.","Goudsmit,J."
"Zorgdrager,F.","Goudsmit,J."
"Kapur,V.","Elam,M.R."
"Kapur,V.","Pawlovich,T.M."
"Kapur,V.","Murtaugh,M.P."
"Elam,M.R.","Pawlovich,T.M."
"Elam,M.R.","Murtaugh,M.P."
"Pawlovich,T.M.","Murtaugh,M.P."
"Shepp,D.H.","Match,M.E."
"Shepp,D.H.","Ashraf,A.B."
"Shepp,D.H.","Lipson,S.M."
"Shepp,D.H.","Millan,C."
"Shepp,D.H.","Pergolizzi,R."
"Match,M.E.","Ashraf,A.B."
"Match,M.E.","Lipson,S.M."
"Match,M.E.","Millan,C."
"Match,M.E.","Pergolizzi,R."
"Ashraf,A.B.","Lipson,S.M."
"Ashraf,A.B.","Millan,C."
"Ashraf,A.B.","Pergolizzi,R."
"Lipson,S.M.","Millan,C."
"Lipson,S.M.","Pergolizzi,R."
"Millan,C.","Pergolizzi,R."
"Yeh,C.T.","Chu,C.M."
"Yeh,C.T.","Liaw,Y.F."
"Chu,C.M.","Liaw,Y.F."
"Leary,T.P.","Desai,S.M."
"Leary,T.P.","Yamaguchi,J."
"Leary,T.P.","Chalmers,M.L."
"Leary,T.P.","Schlauder,G.G."
"Leary,T.P.","Dawson,G.J."
"Leary,T.P.","Mushahwar,I.K."
"Desai,S.M.","Yamaguchi,J."
"Desai,S.M.","Chalmers,M.L."
"Desai,S.M.","Schlauder,G.G."
"Desai,S.M.","Dawson,G.J."
"Desai,S.M.","Mushahwar,I.K."
"Yamaguchi,J.","Chalmers,M.L."
"Yamaguchi,J.","Schlauder,G.G."
"Yamaguchi,J.","Dawson,G.J."
"Yamaguchi,J.","Mushahwar,I.K."
"Chalmers,M.L.","Schlauder,G.G."
"Chalmers,M.L.","Dawson,G.J."
"Chalmers,M.L.","Mushahwar,I.K."
"Schlauder,G.G.","Dawson,G.J."
"Schlauder,G.G.","Mushahwar,I.K."
"Dawson,G.J.","Mushahwar,I.K."
"Chen,H.S.","Wang,Y."
"Chen,H.S.","Wei,L."
"Chen,H.S.","Zhen,Z."
"Chen,H.S.","Liu,Y.L."
"Wang,Y.","Wei,L."
"Wang,Y.","Zhen,Z."
"Wang,Y.","Liu,Y.L."
"Wei,L.","Zhen,Z."
"Wei,L.","Liu,Y.L."
"Zhen,Z.","Liu,Y.L."
"Dekonenko,A.E.","Tkachenko,E.A."
"Dekonenko,A.E.","Lipskaya,G.Yu."
"Dekonenko,A.E.","Dzagurova,T.K."
"Dekonenko,A.E.","Ivanov,A.P."
"Dekonenko,A.E.","Slonova,R.A."
"Dekonenko,A.E.","Markeshin,S.A."
"Dekonenko,A.E.","Ivanidze,E.A."
"Dekonenko,A.E.","Shutkova,T.M."
"Dekonenko,A.E.","Yakimenko,V.V."
"Dekonenko,A.E.","Chizhikov,V.A."
"Tkachenko,E.A.","Lipskaya,G.Yu."
"Tkachenko,E.A.","Dzagurova,T.K."
"Tkachenko,E.A.","Ivanov,A.P."
"Tkachenko,E.A.","Slonova,R.A."
"Tkachenko,E.A.","Markeshin,S.A."
"Tkachenko,E.A.","Ivanidze,E.A."
"Tkachenko,E.A.","Shutkova,T.M."
"Tkachenko,E.A.","Yakimenko,V.V."
"Tkachenko,E.A.","Chizhikov,V.A."
"Lipskaya,G.Yu.","Dzagurova,T.K."
"Lipskaya,G.Yu.","Ivanov,A.P."
"Lipskaya,G.Yu.","Slonova,R.A."
"Lipskaya,G.Yu.","Markeshin,S.A."
"Lipskaya,G.Yu.","Ivanidze,E.A."
"Lipskaya,G.Yu.","Shutkova,T.M."
"Lipskaya,G.Yu.","Yakimenko,V.V."
"Lipskaya,G.Yu.","Chizhikov,V.A."
"Dzagurova,T.K.","Ivanov,A.P."
"Dzagurova,T.K.","Slonova,R.A."
"Dzagurova,T.K.","Markeshin,S.A."
"Dzagurova,T.K.","Ivanidze,E.A."
"Dzagurova,T.K.","Shutkova,T.M."
"Dzagurova,T.K.","Yakimenko,V.V."
"Dzagurova,T.K.","Chizhikov,V.A."
"Ivanov,A.P.","Slonova,R.A."
"Ivanov,A.P.","Markeshin,S.A."
"Ivanov,A.P.","Ivanidze,E.A."
"Ivanov,A.P.","Shutkova,T.M."
"Ivanov,A.P.","Yakimenko,V.V."
"Ivanov,A.P.","Chizhikov,V.A."
"Slonova,R.A.","Markeshin,S.A."
"Slonova,R.A.","Ivanidze,E.A."
"Slonova,R.A.","Shutkova,T.M."
"Slonova,R.A.","Yakimenko,V.V."
"Slonova,R.A.","Chizhikov,V.A."
"Markeshin,S.A.","Ivanidze,E.A."
"Markeshin,S.A.","Shutkova,T.M."
"Markeshin,S.A.","Yakimenko,V.V."
"Markeshin,S.A.","Chizhikov,V.A."
"Ivanidze,E.A.","Shutkova,T.M."
"Ivanidze,E.A.","Yakimenko,V.V."
"Ivanidze,E.A.","Chizhikov,V.A."
"Shutkova,T.M.","Yakimenko,V.V."
"Shutkova,T.M.","Chizhikov,V.A."
"Yakimenko,V.V.","Chizhikov,V.A."
"Peterschmitt,M.","Granier,M."
"Peterschmitt,M.","Frutos,R."
"Peterschmitt,M.","Reynaud,B."
"Granier,M.","Frutos,R."
"Granier,M.","Reynaud,B."
"Frutos,R.","Reynaud,B."
"Palkovics,L.","Balazs,E."
"Gazit,A.","Mashiah,P."
"Gazit,A.","Kalinski,H."
"Gazit,A.","Gast,A."
"Gazit,A.","Rosin-Abersfeld,R."
"Gazit,A.","Tronick,S.R."
"Gazit,A.","Yaniv,A."
"Mashiah,P.","Kalinski,H."
"Mashiah,P.","Gast,A."
"Mashiah,P.","Rosin-Abersfeld,R."
"Mashiah,P.","Tronick,S.R."
"Mashiah,P.","Yaniv,A."
"Kalinski,H.","Gast,A."
"Kalinski,H.","Rosin-Abersfeld,R."
"Kalinski,H.","Tronick,S.R."
"Kalinski,H.","Yaniv,A."
"Gast,A.","Rosin-Abersfeld,R."
"Gast,A.","Tronick,S.R."
"Gast,A.","Yaniv,A."
"Rosin-Abersfeld,R.","Tronick,S.R."
"Rosin-Abersfeld,R.","Yaniv,A."
"Tronick,S.R.","Yaniv,A."
"Shchelkunov,S.N.","Totmenin,A.V."
