"","Auth","tax_id"
"4417","Guo,H.-G.",37296
"4418","Guo,H.-G.",37296
"4419","Reitz,M.S",37296
"4420","Lupiani,B.",56095
"4421","Lupiani,B.",56095
"4422","Lupiani,B.",56095
"4423","Reddy,S.M.",56095
"4424","Reddy,S.M.",56095
"4425","Subramanian,K.",56095
"4426","Smith,J.M.",11723
"4427","Smith,J.M.",11723
"4428","Kraiselburd,E.N.",11723
"4429","Shiosaki,K.",11676
"4430","Eda,Y.",11676
"4431","Tokiyoshi,S.",11676
"4432","Yamaguchi,Y.",11676
"4433","Gojohbori,T.",11676
"4434","Hachimori,T.",11676
"4435","Yamazaki,S.",11676
"4436","Honda,M.",11676
"4437","Eda,Y.",11676
"4438","Tokiyoshi,S.",11676
"4439","Yamaguchi,Y.",11676
"4440","Gojohbori,T.",11676
"4441","Hachimori,T.",11676
"4442","Yamazaki,S.",11676
"4443","Honda,M.",11676
"4444","Tokiyoshi,S.",11676
"4445","Yamaguchi,Y.",11676
"4446","Gojohbori,T.",11676
"4447","Hachimori,T.",11676
"4448","Yamazaki,S.",11676
"4449","Honda,M.",11676
"4450","Yamaguchi,Y.",11676
"4451","Gojohbori,T.",11676
"4452","Hachimori,T.",11676
"4453","Yamazaki,S.",11676
"4454","Honda,M.",11676
"4455","Gojohbori,T.",11676
"4456","Hachimori,T.",11676
"4457","Yamazaki,S.",11676
"4458","Honda,M.",11676
"4459","Hachimori,T.",11676
"4460","Yamazaki,S.",11676
"4461","Honda,M.",11676
"4462","Yamazaki,S.",11676
"4463","Honda,M.",11676
"4464","Honda,M.",11676
"4465","Hijikata,M.",54290
"4466","Aoyama,K.",54290
"4467","Hosino,H.",54290
"4468","HIno,K.",54290
"4469","Mishiro,S.",54290
"4470","Aoyama,K.",54290
"4471","Hosino,H.",54290
"4472","HIno,K.",54290
"4473","Mishiro,S.",54290
"4474","Hosino,H.",54290
"4475","HIno,K.",54290
"4476","Mishiro,S.",54290
"4477","HIno,K.",54290
"4478","Mishiro,S.",54290
"4479","Mishiro,S.",54290
"4480","Buller,M.L.",12643
"4481","Pang,A.",208973
"4482","Lauzon,H.",208973
"4483","Arif,B.M.",208973
"4484","Lauzon,H.",208973
"4485","Arif,B.M.",208973
"4486","Arif,B.M.",208973
"4487","Sharp,R.W.",31535
"4488","Slobbe,R.",79700
"4489","Bruggeman,C.A.",79700
"4490","Vink,C.",79700
"4491","Bruggeman,C.A.",79700
"4492","Vink,C.",79700
"4493","Vink,C.",79700
"4494","Hedges,J.F.",11047
"4495","Patton,J.F.",11047
"4496","Timoney,P.J.",11047
"4497","McCollum,W.H.",11047
"4498","Hullinger,P.J.",11047
"4499","MacLachlan,N.J.",11047
"4500","Patton,J.F.",11047
"4501","Timoney,P.J.",11047
"4502","McCollum,W.H.",11047
"4503","Hullinger,P.J.",11047
"4504","MacLachlan,N.J.",11047
"4505","Timoney,P.J.",11047
"4506","McCollum,W.H.",11047
"4507","Hullinger,P.J.",11047
"4508","MacLachlan,N.J.",11047
"4509","McCollum,W.H.",11047
"4510","Hullinger,P.J.",11047
"4511","MacLachlan,N.J.",11047
"4512","Hullinger,P.J.",11047
"4513","MacLachlan,N.J.",11047
"4514","MacLachlan,N.J.",11047
"4515","Franken,M.",45455
"4516","Annis,B.",45455
"4517","Annis,B.",45455
"4518","Caudill,J.",12461
"4519","Clements,N.J.",12461
"4520","Zhang,H.Y.",12461
"4521","Buisson,Y.",12461
"4522","Cohen,S.J.",12461
"4523","Warren,R.L.",12461
"4524","Longer,C.",12461
"4525","Clements,N.J.",12461
"4526","Zhang,H.Y.",12461
"4527","Buisson,Y.",12461
"4528","Cohen,S.J.",12461
"4529","Warren,R.L.",12461
"4530","Longer,C.",12461
"4531","Zhang,H.Y.",12461
"4532","Buisson,Y.",12461
"4533","Cohen,S.J.",12461
"4534","Warren,R.L.",12461
"4535","Longer,C.",12461
"4536","Buisson,Y.",12461
"4537","Cohen,S.J.",12461
"4538","Warren,R.L.",12461
"4539","Longer,C.",12461
"4540","Cohen,S.J.",12461
"4541","Warren,R.L.",12461
"4542","Longer,C.",12461
"4543","Warren,R.L.",12461
"4544","Longer,C.",12461
"4545","Longer,C.",12461
"4546","Yamashita,M.",11908
"4547","Takehisa,J.",11908
"4548","Igarashi,T.",11908
"4549","Ido,E.",11908
"4550","Zaninovic,V.",11908
"4551","Cartier,L.",11908
"4552","Fujiyoshi,T.",11908
"4553","Sonoda,S.",11908
"4554","Tajima,K.",11908
"4555","Hayami,M.",11908
"4556","Takehisa,J.",11908
"4557","Igarashi,T.",11908
"4558","Ido,E.",11908
"4559","Zaninovic,V.",11908
"4560","Cartier,L.",11908
"4561","Fujiyoshi,T.",11908
"4562","Sonoda,S.",11908
"4563","Tajima,K.",11908
"4564","Hayami,M.",11908
"4565","Igarashi,T.",11908
"4566","Ido,E.",11908
"4567","Zaninovic,V.",11908
"4568","Cartier,L.",11908
"4569","Fujiyoshi,T.",11908
"4570","Sonoda,S.",11908
"4571","Tajima,K.",11908
"4572","Hayami,M.",11908
"4573","Ido,E.",11908
"4574","Zaninovic,V.",11908
"4575","Cartier,L.",11908
"4576","Fujiyoshi,T.",11908
"4577","Sonoda,S.",11908
"4578","Tajima,K.",11908
"4579","Hayami,M.",11908
"4580","Zaninovic,V.",11908
"4581","Cartier,L.",11908
"4582","Fujiyoshi,T.",11908
"4583","Sonoda,S.",11908
"4584","Tajima,K.",11908
"4585","Hayami,M.",11908
"4586","Cartier,L.",11908
"4587","Fujiyoshi,T.",11908
"4588","Sonoda,S.",11908
"4589","Tajima,K.",11908
"4590","Hayami,M.",11908
"4591","Fujiyoshi,T.",11908
"4592","Sonoda,S.",11908
"4593","Tajima,K.",11908
"4594","Hayami,M.",11908
"4595","Sonoda,S.",11908
"4596","Tajima,K.",11908
"4597","Hayami,M.",11908
"4598","Tajima,K.",11908
"4599","Hayami,M.",11908
"4600","Hayami,M.",11908
"4601","Sugiyama,M.",10970
"4602","Ito,N.",10970
"4603","Ito,N.",10970
"4604","Sugiyama,M.",195700
"4605","Ito,N.",195700
"4606","Okadera,K.",195700
"4607","Ito,N.",195700
"4608","Okadera,K.",195700
"4609","Okadera,K.",195700
"4610","Tsubota,A.",54290
"4611","Arase,Y.",54290
"4612","Arase,Y.",54290
"4613","Lee,K.",12466
"4614","Hibi,T.",12466
"4615","So,I.",12466
"4616","Hibi,T.",12466
"4617","So,I.",12466
"4618","So,I.",12466
"4619","Furusawa,I.",12305
"4620","Tokita,H.",356421
"4621","Iizuka,H.",356421
"4622","Kishimoto,J.",356421
"4623","Tsuda,F.",356421
"4624","Miyakawa,Y.",356421
"4625","Mayumi,M.",356421
"4626","Iizuka,H.",356421
"4627","Kishimoto,J.",356421
"4628","Tsuda,F.",356421
"4629","Miyakawa,Y.",356421
"4630","Mayumi,M.",356421
"4631","Kishimoto,J.",356421
"4632","Tsuda,F.",356421
"4633","Miyakawa,Y.",356421
"4634","Mayumi,M.",356421
"4635","Tsuda,F.",356421
"4636","Miyakawa,Y.",356421
"4637","Mayumi,M.",356421
"4638","Miyakawa,Y.",356421
"4639","Mayumi,M.",356421
"4640","Mayumi,M.",356421
"4641","Cheng,N.",12305
"4642","Pu,Z.",12305
"4643","Fang,Z.",12305
"4644","Pu,Z.",12305
"4645","Fang,Z.",12305
"4646","Fang,Z.",12305
"4647","Fujiyoshi,T.",12455
"4648","Kamei,K.",12455
"4649","Richt,J.A.",12455
"4650","Kitze,B.",12455
"4651","Takigawa,M",12455
"4652",",Sonoda,S.",12455
"4653","Kamei,K.",12455
"4654","Richt,J.A.",12455
"4655","Kitze,B.",12455
"4656","Takigawa,M",12455
"4657",",Sonoda,S.",12455
"4658","Richt,J.A.",12455
"4659","Kitze,B.",12455
"4660","Takigawa,M",12455
"4661",",Sonoda,S.",12455
"4662","Kitze,B.",12455
"4663","Takigawa,M",12455
"4664",",Sonoda,S.",12455
"4665","Takigawa,M",12455
"4666",",Sonoda,S.",12455
"4667",",Sonoda,S.",12455
"4668","Yamashita,Y.",341167
"4669","Nishi,N.",341167
"4670","Arai,K.",341167
"4671","Nishi,N.",341167
"4672","Arai,K.",341167
"4673","Arai,K.",341167
"4674","Arakaki,S.",11072
"4675","Makino,Y.",11072
"4676","Fukunaga,T.",11072
"4677","Makino,Y.",11072
"4678","Fukunaga,T.",11072
"4679","Fukunaga,T.",11072
"4680","Mukai,T.",10372
"4681","Isegawa,Y.",10372
"4682","Yamanishi,K.",10372
"4683","Isegawa,Y.",10372
"4684","Yamanishi,K.",10372
"4685","Yamanishi,K.",10372
"4686","Watanabe,R.",11795
"4687","Sugawara,K.",165249
"4688","Muraki,Y.",165249
"4689","Hongo,S.",165249
"4690","Kitame,F.",165249
"4691","Nakamura,K.",165249
"4692","Muraki,Y.",165249
"4693","Hongo,S.",165249
"4694","Kitame,F.",165249
"4695","Nakamura,K.",165249
"4696","Hongo,S.",165249
"4697","Kitame,F.",165249
"4698","Nakamura,K.",165249
"4699","Kitame,F.",165249
"4700","Nakamura,K.",165249
"4701","Nakamura,K.",165249
"4702","Kobayashi,T.",10326
"4703","Kawakami,Y.",10326
"4704","Iwai,H.",10326
"4705","Kawakami,Y.",10326
"4706","Iwai,H.",10326
"4707","Iwai,H.",10326
"4708","Kobayashi,T.",10326
"4709","Kawakami,Y.",10326
"4710","Iwai,H.",10326
"4711","Kawakami,Y.",10326
"4712","Iwai,H.",10326
"4713","Iwai,H.",10326
"4714","Kobayashi,T.",10326
"4715","Kawakami,Y.",10326
"4716","Iwai,H.",10326
"4717","Kawakami,Y.",10326
"4718","Iwai,H.",10326
"4719","Iwai,H.",10326
"4720","Cai,J.",185793
"4721","Li,D.",185793
"4722","Qin,B.",185793
"4723","Tien,P.",185793
"4724","Li,D.",185793
"4725","Qin,B.",185793
"4726","Tien,P.",185793
"4727","Qin,B.",185793
"4728","Tien,P.",185793
"4729","Tien,P.",185793
"4730","Shiosaki,K.",11676
"4731","Eda,Y.",11676
"4732","Tokiyoshi,S.",11676
"4733","Yamaguchi,Y.",11676
"4734","Gojobori,T.",11676
"4735","Hachimori,T.",11676
"4736","Yamazaki,S.",11676
"4737","Honda,M.",11676
"4738","Eda,Y.",11676
"4739","Tokiyoshi,S.",11676
"4740","Yamaguchi,Y.",11676
"4741","Gojobori,T.",11676
"4742","Hachimori,T.",11676
"4743","Yamazaki,S.",11676
"4744","Honda,M.",11676
"4745","Tokiyoshi,S.",11676
"4746","Yamaguchi,Y.",11676
"4747","Gojobori,T.",11676
"4748","Hachimori,T.",11676
"4749","Yamazaki,S.",11676
"4750","Honda,M.",11676
"4751","Yamaguchi,Y.",11676
"4752","Gojobori,T.",11676
"4753","Hachimori,T.",11676
"4754","Yamazaki,S.",11676
"4755","Honda,M.",11676
"4756","Gojobori,T.",11676
"4757","Hachimori,T.",11676
"4758","Yamazaki,S.",11676
"4759","Honda,M.",11676
"4760","Hachimori,T.",11676
"4761","Yamazaki,S.",11676
"4762","Honda,M.",11676
"4763","Yamazaki,S.",11676
"4764","Honda,M.",11676
"4765","Honda,M.",11676
"4766","Sheng,Z.",11676
"4767","Howard,T.M.",11676
"4768","Rasheed,S.",11676
"4769","Howard,T.M.",11676
"4770","Rasheed,S.",11676
"4771","Rasheed,S.",11676
"4772","Moynet,D.J.",11908
"4773","Guillemain,B.",11908
"4774","Guillemain,B.",11908
"4775","Moynet,D.J.",11908
"4776","Guillemain,B.",11908
"4777","Guillemain,B.",11908
"4778","Moynet,D.J.",11908
"4779","Guillemain,B.",11908
"4780","Guillemain,B.",11908
"4781","Edouard,E.",11908
"4782","Moynet,D.J.",11908
"4783","Guillemain,B.",11908
"4784","Moynet,D.J.",11908
"4785","Guillemain,B.",11908
"4786","Guillemain,B.",11908
"4787","Bode,L.",1714621
"4788","Durrwald,R.",1714621
"4789","Cubitt,B.",1714621
"4790","Ludwig,H.",1714621
"4791","Durrwald,R.",1714621
"4792","Cubitt,B.",1714621
"4793","Ludwig,H.",1714621
"4794","Cubitt,B.",1714621
"4795","Ludwig,H.",1714621
"4796","Ludwig,H.",1714621
"4797","Ratner,L.",11676
"4798","Joseph,T.",11676
"4799","Bandres,J.",11676
"4800","Joseph,T.",11676
"4801","Bandres,J.",11676
"4802","Bandres,J.",11676
"4803","Shortridge,K.F.",380331
"4804","Krauss,S.",380331
"4805","Li,P.H.",380331
"4806","Kawaoka,Y.",380331
"4807","Webster,R.G.",380331
"4808","Krauss,S.",380331
"4809","Li,P.H.",380331
"4810","Kawaoka,Y.",380331
"4811","Webster,R.G.",380331
"4812","Li,P.H.",380331
"4813","Kawaoka,Y.",380331
"4814","Webster,R.G.",380331
"4815","Kawaoka,Y.",380331
"4816","Webster,R.G.",380331
"4817","Webster,R.G.",380331
"4818","Osborne,R.J.",10290
"4819","Sriskantha,A.",10290
"4820","Symonds,T.M.",10290
"4821","Sriskantha,A.",10290
"4822","Symonds,T.M.",10290
"4823","Symonds,T.M.",10290
"4824","Stewart,S.",10450
"4825","Charrel,R.N.",54290
"4826","Abed,Y.",54290
"4827","Biagini,P.",54290
"4828","Cantaloube,J.F.",54290
"4829","de Micco,P.H.",54290
"4830","Abed,Y.",54290
"4831","Biagini,P.",54290
"4832","Cantaloube,J.F.",54290
"4833","de Micco,P.H.",54290
"4834","Biagini,P.",54290
"4835","Cantaloube,J.F.",54290
"4836","de Micco,P.H.",54290
"4837","Cantaloube,J.F.",54290
"4838","de Micco,P.H.",54290
"4839","de Micco,P.H.",54290
"4840","Bachman,S.",11901
"4841","Spicer,T.",11901
"4842","Love,J.",11901
"4843","Esteban,E.",11901
"4844","Ferrer,J.",11901
"4845","Poiesz,B.J.",11901
"4846","Spicer,T.",11901
"4847","Love,J.",11901
"4848","Esteban,E.",11901
"4849","Ferrer,J.",11901
"4850","Poiesz,B.J.",11901
"4851","Love,J.",11901
"4852","Esteban,E.",11901
"4853","Ferrer,J.",11901
"4854","Poiesz,B.J.",11901
"4855","Esteban,E.",11901
"4856","Ferrer,J.",11901
"4857","Poiesz,B.J.",11901
"4858","Ferrer,J.",11901
"4859","Poiesz,B.J.",11901
"4860","Poiesz,B.J.",11901
"4861","Bachman,S.",11901
"4862","Spicer,T.",11901
"4863","Love,J.",11901
"4864","Esteban,E.",11901
"4865","Ferrer,J.",11901
"4866","Poiesz,B.J.",11901
"4867","Spicer,T.",11901
"4868","Love,J.",11901
"4869","Esteban,E.",11901
"4870","Ferrer,J.",11901
"4871","Poiesz,B.J.",11901
"4872","Love,J.",11901
"4873","Esteban,E.",11901
"4874","Ferrer,J.",11901
"4875","Poiesz,B.J.",11901
"4876","Esteban,E.",11901
"4877","Ferrer,J.",11901
"4878","Poiesz,B.J.",11901
"4879","Ferrer,J.",11901
"4880","Poiesz,B.J.",11901
"4881","Poiesz,B.J.",11901
"4882","Bachman,S.",11901
"4883","Spicer,T.",11901
"4884","Love,J.",11901
"4885","Esteban,E.",11901
"4886","Ferrer,J.",11901
"4887","Poiesz,B.J.",11901
"4888","Spicer,T.",11901
"4889","Love,J.",11901
"4890","Esteban,E.",11901
"4891","Ferrer,J.",11901
"4892","Poiesz,B.J.",11901
"4893","Love,J.",11901
"4894","Esteban,E.",11901
"4895","Ferrer,J.",11901
"4896","Poiesz,B.J.",11901
"4897","Esteban,E.",11901
"4898","Ferrer,J.",11901
"4899","Poiesz,B.J.",11901
"4900","Ferrer,J.",11901
"4901","Poiesz,B.J.",11901
"4902","Poiesz,B.J.",11901
"4903","Sheehy,N.",11676
"4904","Shortridge,K.F.",380352
"4905","Krauss,S.",380352
"4906","Li,P.H.",380352
"4907","Kawaoka,Y.",380352
"4908","Webster,R.G.",380352
"4909","Krauss,S.",380352
"4910","Li,P.H.",380352
"4911","Kawaoka,Y.",380352
"4912","Webster,R.G.",380352
"4913","Li,P.H.",380352
"4914","Kawaoka,Y.",380352
"4915","Webster,R.G.",380352
"4916","Kawaoka,Y.",380352
"4917","Webster,R.G.",380352
"4918","Webster,R.G.",380352
"4919","Johansson,B.",11676
"4920","Sonnerborg,A.",11676
"4921","Sonnerborg,A.",11676
"4922","Sherefa,K.",11676
"4923","Sonnerborg,A.",11676
"4924","Sonnerborg,A.",11676
"4925","Laeyendecker,O.L.",11676
"4926","Song,H.",11676
"4927","Ray,S.C.",11676
"4928","Song,H.",11676
"4929","Ray,S.C.",11676
"4930","Ray,S.C.",11676
"4931","Boyd,M.T.",11676
"4932","Weiss,R.A.",11676
"4933","Schulz,T.F.",11676
"4934","Weiss,R.A.",11676
"4935","Schulz,T.F.",11676
"4936","Schulz,T.F.",11676
"4937","Franken,M.",106332
"4938","Annis,B.",106332
"4939","Annis,B.",106332
"4940","Franken,M.",106332
"4941","Annis,B.",106332
"4942","Annis,B.",106332
"4943","Shortridge,K.F.",380351
"4944","Krauss,S.",380351
"4945","Li,P.H.",380351
"4946","Kawaoka,Y.",380351
"4947","Webster,R.G.",380351
"4948","Krauss,S.",380351
"4949","Li,P.H.",380351
"4950","Kawaoka,Y.",380351
"4951","Webster,R.G.",380351
"4952","Li,P.H.",380351
"4953","Kawaoka,Y.",380351
"4954","Webster,R.G.",380351
"4955","Kawaoka,Y.",380351
"4956","Webster,R.G.",380351
"4957","Webster,R.G.",380351
"4958","Naqi,S.A.",11120
"4959","Carneiro-Proietti,A.B.F.",11676
"4960","Kroon,E.G.",11676
"4961","Ferreira,P.C.P.",11676
"4962","Kroon,E.G.",11676
"4963","Ferreira,P.C.P.",11676
"4964","Ferreira,P.C.P.",11676
"4965","Carneiro-Proietti,A.B.F.",11676
"4966","Kroon,E.G.",11676
"4967","Ferreira,P.C.P.",11676
"4968","Kroon,E.G.",11676
"4969","Ferreira,P.C.P.",11676
"4970","Ferreira,P.C.P.",11676
"4971","Carneiro-Proietti,A.B.F.",11676
"4972","Kroon,E.G.",11676
"4973","Ferreira,P.C.P.",11676
"4974","Kroon,E.G.",11676
"4975","Ferreira,P.C.P.",11676
"4976","Ferreira,P.C.P.",11676
"4977","Cauchi,M.R.",150080
"4978","Doultree,J.C.",150080
"4979","Marshall,J.A.",150080
"4980","Doultree,J.C.",150080
"4981","Marshall,J.A.",150080
"4982","Marshall,J.A.",150080
"4983","Hall,D.F.",10273
"4984","Gopinathan,K.P.",271108
"4985","Shortridge,K.F.",380344
"4986","Krauss,S.",380344
"4987","Li,P.H.",380344
"4988","Kawaoka,Y.",380344
"4989","Webster,R.G.",380344
"4990","Krauss,S.",380344
"4991","Li,P.H.",380344
"4992","Kawaoka,Y.",380344
"4993","Webster,R.G.",380344
"4994","Li,P.H.",380344
"4995","Kawaoka,Y.",380344
"4996","Webster,R.G.",380344
"4997","Kawaoka,Y.",380344
"4998","Webster,R.G.",380344
"4999","Webster,R.G.",380344
"5000","Hamilton,P.T.",45764
"5001","Little,M.C.",45764
"5002","Little,M.C.",45764
"5003","Venables,P.J.W.",46024
"5004","Weiss,R.A.",46024
"5005","Boyd,M.T.",46024
"5006","Weiss,R.A.",46024
"5007","Boyd,M.T.",46024
"5008","Boyd,M.T.",46024
"5009","Shortridge,K.F.",380349
"5010","Krauss,S.",380349
"5011","Li,P.H.",380349
"5012","Kawaoka,Y.",380349
"5013","Webster,R.G.",380349
"5014","Krauss,S.",380349
"5015","Li,P.H.",380349
"5016","Kawaoka,Y.",380349
"5017","Webster,R.G.",380349
"5018","Li,P.H.",380349
"5019","Kawaoka,Y.",380349
"5020","Webster,R.G.",380349
"5021","Kawaoka,Y.",380349
"5022","Webster,R.G.",380349
"5023","Webster,R.G.",380349
"5024","Silver,S.",12240
"5025","Quan,S.",12240
"5026","Quan,S.",12240
"5027","Fang,R.X.",59380
"5028","Chen,X.Y.",59380
"5029","Chen,X.Y.",59380
"5030","Shortridge,K.F.",380341
"5031","Krauss,S.",380341
"5032","Li,P.H.",380341
"5033","Kawaoka,Y.",380341
"5034","Webster,R.G.",380341
"5035","Krauss,S.",380341
"5036","Li,P.H.",380341
"5037","Kawaoka,Y.",380341
"5038","Webster,R.G.",380341
"5039","Li,P.H.",380341
"5040","Kawaoka,Y.",380341
"5041","Webster,R.G.",380341
"5042","Kawaoka,Y.",380341
"5043","Webster,R.G.",380341
"5044","Webster,R.G.",380341
"5045","Clerget,M.",10742
"5046","Zuberi,J.A.",11676
"5047","Stringer,H.G.",11676
"5048","Davidson,S.K.",11676
"5049","Bond,C.V.",11676
"5050","Stringer,H.G.",11676
"5051","Davidson,S.K.",11676
"5052","Bond,C.V.",11676
"5053","Davidson,S.K.",11676
"5054","Bond,C.V.",11676
"5055","Bond,C.V.",11676
"5056","Zuberi,J.A.",11676
"5057","Stringer,H.G.",11676
"5058","Davidson,S.K.",11676
"5059","Bond,C.V.",11676
"5060","Stringer,H.G.",11676
"5061","Davidson,S.K.",11676
"5062","Bond,C.V.",11676
"5063","Davidson,S.K.",11676
"5064","Bond,C.V.",11676
"5065","Bond,C.V.",11676
"5066","Shortridge,K.F.",380346
"5067","Krauss,S.",380346
"5068","Li,P.H.",380346
"5069","Kawaoka,Y.",380346
"5070","Webster,R.G.",380346
"5071","Krauss,S.",380346
"5072","Li,P.H.",380346
"5073","Kawaoka,Y.",380346
"5074","Webster,R.G.",380346
"5075","Li,P.H.",380346
"5076","Kawaoka,Y.",380346
"5077","Webster,R.G.",380346
"5078","Kawaoka,Y.",380346
"5079","Webster,R.G.",380346
"5080","Webster,R.G.",380346
"5081","Ganeshan,S.",11676
"5082","Korber,B.T.",11676
"5083","Dickover,R.",11676
"5084","Bryson,Y.",11676
"5085","Korber,B.T.",11676
"5086","Dickover,R.",11676
"5087","Bryson,Y.",11676
"5088","Dickover,R.",11676
"5089","Bryson,Y.",11676
"5090","Bryson,Y.",11676
"5091","Leong,J.C.",11002
"5092","Artenstein,A.W.",11676
"5093","Sanders-Buell,E.",11676
"5094","Slaminen,M.O.",11676
"5095","Carr,J.K.",11676
"5096","Mascola,J.R.",11676
"5097","Sanders-Buell,E.",11676
"5098","Slaminen,M.O.",11676
"5099","Carr,J.K.",11676
"5100","Mascola,J.R.",11676
"5101","Slaminen,M.O.",11676
"5102","Carr,J.K.",11676
"5103","Mascola,J.R.",11676
"5104","Carr,J.K.",11676
"5105","Mascola,J.R.",11676
"5106","Mascola,J.R.",11676
"5107","Shortridge,K.F.",380335
"5108","Krauss,S.",380335
"5109","Li,P.H.",380335
"5110","Kawaoka,Y.",380335
"5111","Webster,R.G.",380335
"5112","Krauss,S.",380335
"5113","Li,P.H.",380335
"5114","Kawaoka,Y.",380335
"5115","Webster,R.G.",380335
"5116","Li,P.H.",380335
"5117","Kawaoka,Y.",380335
"5118","Webster,R.G.",380335
"5119","Kawaoka,Y.",380335
"5120","Webster,R.G.",380335
"5121","Webster,R.G.",380335
"5122","Sugita,S.",380958
"5123","Endo,A.",380958
"5124","Ishida,M.",380958
"5125","Huang,P.",380958
"5126","Xi,S.H",380958
"5127",",Nerome,K.",380958
"5128","Endo,A.",380958
"5129","Ishida,M.",380958
"5130","Huang,P.",380958
"5131","Xi,S.H",380958
"5132",",Nerome,K.",380958
"5133","Ishida,M.",380958
"5134","Huang,P.",380958
"5135","Xi,S.H",380958
"5136",",Nerome,K.",380958
"5137","Huang,P.",380958
"5138","Xi,S.H",380958
"5139",",Nerome,K.",380958
"5140","Xi,S.H",380958
"5141",",Nerome,K.",380958
"5142",",Nerome,K.",380958
"5143","Doermann,A.H.",10665
"5144","Brown,K.E.",46350
"5145","Shortridge,K.F.",380331
"5146","Krauss,S.",380331
"5147","Li,P.H.",380331
"5148","Kawaoka,Y.",380331
"5149","Webster,R.G.",380331
"5150","Krauss,S.",380331
"5151","Li,P.H.",380331
"5152","Kawaoka,Y.",380331
"5153","Webster,R.G.",380331
"5154","Li,P.H.",380331
"5155","Kawaoka,Y.",380331
"5156","Webster,R.G.",380331
"5157","Kawaoka,Y.",380331
"5158","Webster,R.G.",380331
"5159","Webster,R.G.",380331
"5160","Hegerich,P.A.",11676
"5161","Shortridge,K.F.",380345
"5162","Krauss,S.",380345
"5163","Li,P.H.",380345
"5164","Kawaoka,Y.",380345
"5165","Webster,R.G.",380345
"5166","Krauss,S.",380345
"5167","Li,P.H.",380345
"5168","Kawaoka,Y.",380345
"5169","Webster,R.G.",380345
"5170","Li,P.H.",380345
"5171","Kawaoka,Y.",380345
"5172","Webster,R.G.",380345
"5173","Kawaoka,Y.",380345
"5174","Webster,R.G.",380345
"5175","Webster,R.G.",380345
"5176","Saharkhiz-Langroodi,A.",10298
"5177","Shih,D.S.",11665
"5178","Igarashi,A.",11060
"5179","McBride,J.W.",28876
"5180","Balasuriya,U.B.R.",28876
"5181","Osburn,B.I.",28876
"5182","Balasuriya,U.B.R.",28876
"5183","Osburn,B.I.",28876
"5184","Osburn,B.I.",28876
"5185","O'Donnell,K.C.",10310
"5186","Hellmig,B.",10310
"5187","Shabon,U.",10310
"5188","O'Brien,S.",10310
"5189","Chamberlain,P.",10310
"5190","Holmes,S.",10310
"5191","Abdel-Meguid,S.S.",10310
"5192","Debouck,C.M.",10310
"5193","Hellmig,B.",10310
"5194","Shabon,U.",10310
"5195","O'Brien,S.",10310
"5196","Chamberlain,P.",10310
"5197","Holmes,S.",10310
"5198","Abdel-Meguid,S.S.",10310
"5199","Debouck,C.M.",10310
"5200","Shabon,U.",10310
"5201","O'Brien,S.",10310
"5202","Chamberlain,P.",10310
"5203","Holmes,S.",10310
"5204","Abdel-Meguid,S.S.",10310
"5205","Debouck,C.M.",10310
"5206","O'Brien,S.",10310
"5207","Chamberlain,P.",10310
"5208","Holmes,S.",10310
"5209","Abdel-Meguid,S.S.",10310
"5210","Debouck,C.M.",10310
"5211","Chamberlain,P.",10310
"5212","Holmes,S.",10310
"5213","Abdel-Meguid,S.S.",10310
"5214","Debouck,C.M.",10310
"5215","Holmes,S.",10310
"5216","Abdel-Meguid,S.S.",10310
"5217","Debouck,C.M.",10310
"5218","Abdel-Meguid,S.S.",10310
"5219","Debouck,C.M.",10310
"5220","Debouck,C.M.",10310
"5221","Johnson,M.A.",170325
"5222","Shortridge,K.F.",380343
"5223","Krauss,S.",380343
"5224","Li,P.H.",380343
"5225","Kawaoka,Y.",380343
"5226","Webster,R.G.",380343
"5227","Krauss,S.",380343
"5228","Li,P.H.",380343
"5229","Kawaoka,Y.",380343
"5230","Webster,R.G.",380343
"5231","Li,P.H.",380343
"5232","Kawaoka,Y.",380343
"5233","Webster,R.G.",380343
"5234","Kawaoka,Y.",380343
"5235","Webster,R.G.",380343
"5236","Webster,R.G.",380343
"5237","Laeyendecker,O.L.",11676
"5238","Song,H.",11676
"5239","Ray,S.C.",11676
"5240","Song,H.",11676
"5241","Ray,S.C.",11676
"5242","Ray,S.C.",11676
"5243","Laeyendecker,O.L.",11676
"5244","Song,H.",11676
"5245","Ray,S.C.",11676
"5246","Song,H.",11676
"5247","Ray,S.C.",11676
"5248","Ray,S.C.",11676
"5249","Laeyendecker,O.L.",11676
"5250","Song,H.",11676
"5251","Ray,S.C.",11676
"5252","Song,H.",11676
"5253","Ray,S.C.",11676
"5254","Ray,S.C.",11676
"5255","Laeyendecker,O.L.",11676
"5256","Song,H.",11676
"5257","Ray,S.C.",11676
"5258","Song,H.",11676
"5259","Ray,S.C.",11676
"5260","Ray,S.C.",11676
"5261","Laeyendecker,O.L.",11676
"5262","Song,H.",11676
"5263","Ray,S.C.",11676
"5264","Song,H.",11676
"5265","Ray,S.C.",11676
"5266","Ray,S.C.",11676
"5267","Semorile,L.",12675
"5268","Crisci,J.V.",12675
"5269","Grau,O.",12675
"5270","Crisci,J.V.",12675
"5271","Grau,O.",12675
"5272","Grau,O.",12675
"5273","Calendar,R.",12407
"5274","Esteban,E.",11908
"5275","Dube,S.",11908
"5276","Basombrio,M.A.",11908
"5277","Segovia,A.",11908
